model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn2,train,6000,108.62,69.1,99.0,1000.21,13.3,0.0,5.08,-1.02,5.18
cnn2,train,6000,109.34,68.1,96.1,1000.27,12.7,0.0,5.12,-0.82,4.21
cnn2,train,6000,110.06,68.1,97.0,1000.27,13.2,0.0,5.08,-1.04,5.29
cnn2,train,6000,110.79,68.1,99.0,1000.21,13.5,0.0,5.08,-1.04,5.3
cnn2,train,6000,111.45,68.6,91.0,1000.21,13.0,0.0,5.09,-0.98,4.97
cnn2,train,6000,112.16,67.6,100.0,1000.27,13.5,0.0,5.08,-0.98,5.02
cnn2,train,6000,112.88,68.6,92.1,1000.21,12.7,0.0,5.1,-0.94,4.68
cnn2,train,6000,113.51,67.6,97.0,1000.27,13.2,0.0,5.09,-0.95,4.84
cnn2,train,6000,114.26,69.1,98.0,1000.21,13.1,0.0,5.09,-0.93,4.97
cnn2,train,6000,114.9,68.6,92.5,1000.21,12.9,0.0,5.11,-0.9,4.62
cnn2,train,6000,115.59,69.6,99.5,1000.27,13.5,0.0,5.08,-1.03,5.26
cnn2,train,6000,116.31,67.6,94.4,1000.27,12.8,0.0,5.08,-1.01,5.12
cnn2,train,6000,116.97,68.6,97.0,1000.21,13.2,0.0,5.0,-1.29,5.99
cnn2,train,6000,117.7,69.1,97.5,1000.27,13.0,0.0,5.12,-0.82,4.17
cnn2,train,6000,118.32,68.6,94.0,1000.27,13.1,0.0,5.09,-1.05,5.31
cnn2,train,6000,119.05,68.1,99.5,1000.27,13.4,0.0,5.09,-0.98,4.98
cnn2,train,6000,119.77,68.1,91.7,1000.27,12.8,0.0,5.07,-1.07,5.43
cnn2,train,6000,120.4,68.6,97.4,1000.21,13.3,0.0,5.08,-0.99,5.06
cnn2,train,6000,121.12,68.1,98.0,1000.27,13.0,0.0,5.11,-0.8,4.11
cnn2,train,6000,121.82,69.1,96.9,1000.21,13.2,0.0,5.08,-1.04,5.3
cnn2,train,6000,122.5,69.1,98.5,1000.21,13.2,0.0,5.09,-0.98,5.02
cnn2,train,6000,123.24,68.1,93.5,1000.27,13.0,0.0,5.08,-1.03,5.22
cnn2,train,6000,123.94,69.1,99.0,1000.27,13.5,0.0,5.09,-1.01,5.17
cnn2,train,6000,124.64,68.6,93.4,1000.27,12.7,0.0,5.08,-1.03,5.25
cnn2,train,6000,125.31,68.6,96.1,1000.27,13.1,0.0,5.09,-1.02,5.17
cnn2,train,6000,126.01,69.1,100.0,1000.27,13.5,0.0,5.08,-1.02,5.18
cnn2,train,6000,126.71,68.1,93.6,1000.27,13.1,0.0,5.08,-0.97,4.97
cnn2,train,6000,127.41,68.6,99.5,1000.21,13.4,0.0,5.09,-0.96,4.86
cnn2,train,6000,128.17,69.6,92.3,1000.27,12.9,0.0,5.1,-0.94,4.79
