model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn,train,6000,205.0,77.4,90.1,1500.35,13.3,0.0,5.05,-1.26,6.39
cnn,train,6000,205.77,77.9,88.3,1500.4,12.8,0.0,5.02,-1.26,6.34
cnn,train,6000,206.59,77.9,88.5,1500.4,13.3,0.0,5.01,-1.19,6.0
cnn,train,6000,207.4,77.4,92.2,1500.35,13.0,0.0,5.0,-1.3,6.49
cnn,train,6000,208.23,78.4,89.2,1500.35,13.2,0.0,5.02,-1.21,5.71
cnn,train,6000,209.03,77.9,91.4,1500.35,13.1,0.0,5.07,-1.08,5.84
cnn,train,6000,209.83,77.9,88.8,1500.35,13.0,0.0,5.03,-1.22,5.43
cnn,train,6000,210.65,76.4,91.0,1500.35,13.2,0.0,5.04,-1.21,6.07
cnn,train,6000,211.44,77.4,89.1,1500.4,13.3,0.0,5.04,-1.09,5.52
cnn,train,6000,212.26,78.4,92.4,1500.4,13.1,0.0,5.02,-1.21,4.94
cnn,train,6000,213.05,77.4,90.6,1500.4,13.3,0.0,5.02,-1.22,6.16
cnn,train,6000,213.86,76.9,89.7,1500.4,13.2,0.0,5.04,-1.17,5.9
cnn,train,6000,214.64,77.9,88.8,1500.4,12.8,0.0,5.04,-1.16,5.85
cnn,train,6000,215.48,77.4,88.6,1500.35,13.3,0.0,5.09,-1.24,6.3
cnn,train,6000,216.23,77.4,91.3,1500.35,12.9,0.0,5.09,-1.02,5.2
cnn,train,6000,216.99,79.3,88.3,1500.35,13.3,0.0,5.02,-1.2,6.04
cnn,train,6000,217.76,78.8,92.0,1500.4,13.0,0.0,5.01,-1.3,6.6
cnn,train,6000,218.55,78.8,89.1,1500.35,13.1,0.0,5.01,-1.1,5.52
cnn,train,6000,219.35,77.4,90.3,1500.35,13.1,0.0,5.03,-1.21,6.09
cnn,train,6000,220.11,78.4,89.2,1500.4,13.2,0.0,5.03,-1.19,5.99
cnn,train,6000,220.89,77.9,91.6,1500.35,13.2,0.0,5.01,-1.27,6.48
cnn,train,6000,221.62,77.9,88.3,1500.4,13.2,0.0,5.03,-1.02,5.88
